#saved Sat Mar  7 13:33:27 2026
#saving x array=k, y array=chi
#GP17_station15_19908_7cm_038_A_fl.avg.csv: GP17_station15_19908_7cm_038_A_fl.avg.csv
#------------------------------------------
# k, GP17_station15_19908_7cm_038_A_fl.avg.csv
 0.00000000, -0.72522198
 0.05000000, -0.70980259
 0.10000000, -0.68941954
 0.15000000, -0.66469706
 0.20000000, -0.63625938
 0.25000000, -0.60473072
 0.30000000, -0.57073533
 0.35000000, -0.53486336
 0.40000000, -0.49698945
 0.45000000, -0.45668320
 0.50000000, -0.41523038
 0.55000000, -0.37675271
 0.60000000, -0.34051653
 0.65000000, -0.30537296
 0.70000000, -0.27541504
 0.75000000, -0.24233746
 0.80000000, -0.21017410
 0.85000000, -0.17676353
 0.90000000, -0.13588631
 0.95000000, -0.08746307
 1.00000000, -0.03158216
 1.05000000,  0.02873417
 1.10000000,  0.09233483
 1.15000000,  0.15861725
 1.20000000,  0.21452607
 1.25000000,  0.26450668
 1.30000000,  0.28756265
 1.35000000,  0.28617526
 1.40000000,  0.27329669
 1.45000000,  0.26139432
 1.50000000,  0.25047371
 1.55000000,  0.23875634
 1.60000000,  0.22139417
 1.65000000,  0.19459260
 1.70000000,  0.16060172
 1.75000000,  0.12484474
 1.80000000,  0.09198403
 1.85000000,  0.06436303
 1.90000000,  0.04714912
 1.95000000,  0.03428126
 2.00000000,  0.02599806
 2.05000000,  0.01971753
 2.10000000,  0.02179038
 2.15000000,  0.02867412
 2.20000000,  0.02861923
 2.25000000,  0.02768145
 2.30000000,  0.01999869
 2.35000000,  0.01518060
 2.40000000,  0.00955552
 2.45000000,  4.09355e-4
 2.50000000, -0.01640812
 2.55000000, -0.03931981
 2.60000000, -0.06843353
 2.65000000, -0.09104552
 2.70000000, -0.11467753
 2.75000000, -0.12972815
 2.80000000, -0.13515317
 2.85000000, -0.13829373
 2.90000000, -0.13909038
 2.95000000, -0.13765639
 3.00000000, -0.13717830
 3.05000000, -0.13324540
 3.10000000, -0.12449932
 3.15000000, -0.11397353
 3.20000000, -0.10292786
 3.25000000, -0.08644228
 3.30000000, -0.07027887
 3.35000000, -0.05368700
 3.40000000, -0.03969076
 3.45000000, -0.02739066
 3.50000000, -0.01322612
 3.55000000,  0.00296678
 3.60000000,  0.02046378
 3.65000000,  0.03776710
 3.70000000,  0.05444474
 3.75000000,  0.06685263
 3.80000000,  0.07624425
 3.85000000,  0.08312383
 3.90000000,  0.08558730
 3.95000000,  0.08494827
 4.00000000,  0.08240738
 4.05000000,  0.07852825
 4.10000000,  0.07215912
 4.15000000,  0.06615409
 4.20000000,  0.05938872
 4.25000000,  0.05270172
 4.30000000,  0.04431675
 4.35000000,  0.03627491
 4.40000000,  0.02831812
 4.45000000,  0.02088835
 4.50000000,  0.01272350
 4.55000000,  0.00486398
 4.60000000, -0.00265420
 4.65000000, -0.00626635
 4.70000000, -0.01048009
 4.75000000, -0.01583292
 4.80000000, -0.01612336
 4.85000000, -0.01911393
 4.90000000, -0.01875059
 4.95000000, -0.01859822
 5.00000000, -0.01604229
 5.05000000, -0.01345581
 5.10000000, -0.01350236
 5.15000000, -0.01493298
 5.20000000, -0.01725993
 5.25000000, -0.02119707
 5.30000000, -0.02172856
 5.35000000, -0.02398636
 5.40000000, -0.02605152
 5.45000000, -0.02453768
 5.50000000, -0.02249680
 5.55000000, -0.01908538
 5.60000000, -0.01318976
 5.65000000, -0.00638052
 5.70000000, -0.00172598
 5.75000000,  0.00204424
 5.80000000,  0.00636443
 5.85000000,  0.01053592
 5.90000000,  0.01364531
 5.95000000,  0.01682362
 6.00000000,  0.01941306
 6.05000000,  0.02121749
 6.10000000,  0.02043751
 6.15000000,  0.01867034
 6.20000000,  0.01656978
 6.25000000,  0.01529613
 6.30000000,  0.01406650
 6.35000000,  0.01235243
 6.40000000,  0.01047424
 6.45000000,  0.00776603
 6.50000000,  0.00427571
 6.55000000,  6.36882e-4
 6.60000000, -0.00310441
 6.65000000, -0.00650944
 6.70000000, -0.00848098
 6.75000000, -0.00879624
 6.80000000, -0.01138866
 6.85000000, -0.01297911
 6.90000000, -0.01327267
 6.95000000, -0.01502845
 7.00000000, -0.01561758
 7.05000000, -0.01277248
 7.10000000, -0.00928547
 7.15000000, -0.00861854
 7.20000000, -0.00560763
 7.25000000, -0.00252723
 7.30000000, -3.43215e-4
 7.35000000,  0.00188719
 7.40000000,  0.00207378
 7.45000000,  0.00363951
 7.50000000,  0.00195963
 7.55000000,  0.00163533
 7.60000000,  0.00173810
 7.65000000, -4.53711e-4
 7.70000000, -6.42861e-4
 7.75000000,  3.65707e-6
 7.80000000,  5.64603e-4
 7.85000000, -3.37280e-4
 7.90000000, -0.00145005
 7.95000000, -0.00161184
 8.00000000, -0.00247589
 8.05000000, -0.00116417
 8.10000000, -8.02113e-4
 8.15000000,  0.00113596
 8.20000000,  0.00181240
 8.25000000,  0.00565936
 8.30000000,  0.00665324
 8.35000000,  0.00758043
 8.40000000,  0.00842718
 8.45000000,  0.00754363
 8.50000000,  0.00616278
 8.55000000,  0.00558785
 8.60000000,  0.00272857
 8.65000000,  3.29565e-4
 8.70000000, -6.52061e-4
 8.75000000, -0.00353107
 8.80000000, -0.00485750
 8.85000000, -0.00487232
 8.90000000, -0.00420459
 8.95000000, -0.00342444
 9.00000000, -0.00468327
 9.05000000, -0.00509280
 9.10000000, -0.00510914
 9.15000000, -0.00444868
 9.20000000, -0.00270864
 9.25000000, -0.00131086
 9.30000000, -0.00118133
 9.35000000, -6.03103e-4
 9.40000000,  0.00114540
 9.45000000,  0.00212316
 9.50000000,  0.00328159
 9.55000000,  0.00418962
 9.60000000,  0.00483053
 9.65000000,  0.00555389
 9.70000000,  0.00439690
 9.75000000,  0.00382288
 9.80000000,  0.00243050
 9.85000000,  0.00138766
 9.90000000,  5.83850e-4
 9.95000000, -2.27136e-4
 10.0000000, -0.00122138
 10.0500000, -0.00161948
 10.1000000, -0.00174478
 10.1500000, -0.00150967
 10.2000000, -0.00156498
 10.2500000, -0.00217268
 10.3000000, -1.10883e-4
 10.3500000,  6.90299e-4
 10.4000000,  6.83582e-4
 10.4500000,  0.00142578
 10.5000000,  0.00156307
 10.5500000,  0.00226515
 10.6000000,  0.00210977
 10.6500000,  0.00224816
 10.7000000,  0.00187200
 10.7500000,  0.00175354
 10.8000000,  0.00146011
 10.8500000,  0.00102544
 10.9000000,  2.56926e-5
 10.9500000, -0.00114719
 11.0000000, -0.00111407
 11.0500000, -8.13978e-4
 11.1000000, -0.00161717
 11.1500000, -9.38234e-4
 11.2000000, -0.00104928
 11.2500000, -0.00138814
 11.3000000, -0.00126969
 11.3500000, -0.00134873
 11.4000000, -0.00140126
 11.4500000, -6.38050e-4
 11.5000000,  4.23821e-5
 11.5500000, -8.32187e-4
 11.6000000, -6.64198e-5
 11.6500000,  1.52140e-4
 11.7000000,  8.16290e-4
 11.7500000,  8.79895e-4
 11.8000000,  5.37516e-4
 11.8500000,  6.55278e-4
 11.9000000,  9.33684e-4
 11.9500000, -5.46466e-5
 12.0000000, -3.48063e-4
 12.0500000, -9.16442e-4
 12.1000000,  1.30804e-4
 12.1500000, -1.44684e-4
 12.2000000, -8.33811e-4
 12.2500000, -2.40244e-4
 12.3000000, -3.73000e-4
 12.3500000, -3.25119e-4
 12.4000000, -8.53629e-5
 12.4500000, -7.86254e-5
 12.5000000, -7.30431e-4
 12.5500000, -0.00133492
 12.6000000, -0.00163240
 12.6500000, -0.00168453
 12.7000000, -0.00106916
 12.7500000, -1.40342e-4
 12.8000000,  1.65064e-4
 12.8500000,  5.34021e-5
 12.9000000, -6.44473e-4
 12.9500000, -9.34418e-4
